116.490705	39.988069
116.490658	39.988071
116.490644	39.988073
116.490608	39.988075
116.490558	39.988065
116.490475	39.988054
116.490421	39.98805
116.490355	39.988052
116.490309	39.988054
116.490252	39.988065
116.490207	39.98807
116.490169	39.988071
116.490136	39.988085
116.490102	39.988092
116.490054	39.98809
116.489996	39.988097
116.489948	39.988093
116.489896	39.988089
116.489848	39.988085
116.489808	39.988091
116.489764	39.988101
116.489732	39.988117
116.489717	39.988121
116.489689	39.988132
116.489657	39.988145
116.489609	39.988163
116.489559	39.988188
116.489503	39.988214
116.489448	39.988246
116.48939	39.988277
116.489345	39.988309
116.489291	39.988337
116.489251	39.988367
116.489215	39.988395
116.489194	39.988412
116.48917	39.988425
116.489139	39.988435
116.489119	39.988455
116.489096	39.988469
116.48908	39.988493
116.489068	39.988509
116.489068	39.98853
116.489074	39.988563
116.48911	39.988598
116.489139	39.988644
116.489184	39.988691
116.489244	39.988752
116.489296	39.988808
116.489353	39.988865
116.489417	39.988918
116.489482	39.988971
116.48955	39.989028
116.489625	39.989097
116.489711	39.989167
116.489803	39.989242
116.489894	39.98932
116.489985	39.989396
116.490072	39.989481
116.490159	39.989561
116.490252	39.989651
116.490362	39.98974
116.490463	39.989836
116.490568	39.989931
116.490675	39.990025
116.490795	39.990134
116.490899	39.99024
116.491018	39.990341
116.491119	39.990451
116.491234	39.990557
116.491339	39.99066
116.491452	39.990764
116.491561	39.990872
116.491684	39.990983
116.491805	39.991089
116.491921	39.991199
116.49203	39.991309
116.492147	39.991422
116.492269	39.991536
116.492387	39.991651
116.492498	39.991776
116.492608	39.991891
116.492735	39.992012
116.492862	39.992132
116.492993	39.99225
116.493116	39.992376
116.49326	39.992496
116.493385	39.992622
116.493525	39.992737
116.493649	39.99286
116.493777	39.992977
116.493911	39.993089
116.494034	39.993198
116.494148	39.993311
116.494261	39.99341
116.494371	39.993507
116.494468	39.9936
116.494573	39.99369
116.494664	39.993781
116.494752	39.993866
116.494844	39.993946
116.494917	39.994022
116.494988	39.994087
116.49507	39.994164
116.495133	39.99423
116.495213	39.994293
116.495285	39.994363
116.495356	39.994427
116.495425	39.994482
116.495503	39.994547
116.495586	39.994613
116.495665	39.994669
116.495736	39.994738
116.495827	39.994806
116.495911	39.994874
116.496001	39.994944
116.496081	39.99502
116.496166	39.99509
116.496249	39.995158
116.496327	39.995233
116.496412	39.995301
116.496492	39.995375
116.496561	39.995442
116.496642	39.995515
116.496729	39.995592
116.496805	39.995661
116.496886	39.995737
116.496963	39.99581
116.497045	39.995886
116.497138	39.995966
116.497215	39.996037
116.497295	39.996109
116.497384	39.99618
116.497468	39.996251
116.49754	39.996323
116.497621	39.996389
116.497703	39.996458
116.497791	39.99653
116.497879	39.996605
116.497964	39.996679
116.498057	39.996755
116.498152	39.996831
116.498239	39.996914
116.498344	39.997001
116.498446	39.997102
116.498561	39.997199
116.498674	39.997299
116.498787	39.997407
116.498902	39.997511
116.499029	39.997618
116.499154	39.997725
116.499267	39.997833
116.499403	39.997948
116.499523	39.998065
116.499663	39.998175
116.499798	39.998286
116.499931	39.998407
116.500065	39.998522
116.500196	39.998645
116.500331	39.99876
116.500472	39.99888
116.500595	39.99899
116.500719	39.999115
116.500847	39.999228
116.500975	39.99935
116.5011	39.999467
116.501226	39.99959
116.501357	39.999706
116.501483	39.999828
116.501609	39.999954
116.501738	40.00008
116.501876	40.000204
116.501998	40.000317
116.502122	40.000436
116.502248	40.000552
116.502373	40.000654
116.502472	40.000767
116.502585	40.000869
116.502682	40.00097
116.50276	40.001066
116.502832	40.001161
116.502907	40.00126
116.502931	40.001353
116.502967	40.001453
116.502986	40.001548
116.502978	40.001639
116.502962	40.001737
116.502945	40.001833
116.502903	40.001921
116.502853	40.002017
116.502796	40.002106
116.502715	40.002187
116.502621	40.002263
116.502518	40.002345
116.502403	40.0024
116.502276	40.002453
116.502125	40.002504
116.501974	40.002534
116.501801	40.002567
116.501628	40.002581
116.501451	40.002578
116.50128	40.002577
116.50111	40.002561
116.500932	40.002527
116.500754	40.002504
116.500594	40.002462
116.500433	40.002411
116.500278	40.002356
116.500131	40.002301
116.499991	40.002252
116.499856	40.002221
116.499738	40.002188
116.499609	40.002188
116.499483	40.002192
116.499358	40.002198
116.499244	40.002209
116.499126	40.002222
116.499009	40.002243
116.498884	40.002269
116.498765	40.002294
116.498637	40.002316
116.498518	40.002346
116.49839	40.002378
116.498266	40.002406
116.498131	40.002433
116.497983	40.002458
116.497845	40.002492
116.4977	40.002523
116.497554	40.002559
116.497406	40.002592
116.497264	40.002632
116.497112	40.002681
116.496985	40.002732
116.496844	40.002793
116.496715	40.002858
116.496599	40.002937
116.496478	40.003014
116.496365	40.003098
116.496265	40.003183
116.496166	40.003271
116.496074	40.003367
116.495982	40.003468
116.495897	40.003563
116.495812	40.003657
116.49573	40.003753
116.495646	40.003843
116.49556	40.003937
116.495471	40.004022
116.495388	40.004112
116.495318	40.004198
116.495238	40.00429
116.495158	40.004375
116.495076	40.004455
116.495008	40.004543
116.494925	40.004631
116.494855	40.004712
116.494772	40.004798
116.494704	40.004877
116.494632	40.004944
116.494572	40.005004
116.494511	40.005066
116.494462	40.005122
116.494416	40.005166
116.494368	40.005206
116.494316	40.00524
116.494277	40.005277
116.494243	40.005309
116.494207	40.005338
116.494164	40.005378
116.494113	40.005414
116.494074	40.005458
116.494033	40.0055
116.493994	40.005541
116.49394	40.00559
116.493906	40.005632
116.493851	40.005681
116.493809	40.005723
116.493752	40.005777
116.493703	40.005828
116.493661	40.005878
116.493611	40.005927
116.493555	40.005983
116.493499	40.006032
116.493449	40.006089
116.493388	40.006145
116.493338	40.0062
116.493282	40.006263
116.493222	40.006324
116.49317	40.006386
116.493107	40.006449
116.493046	40.006503
116.492997	40.006567
116.492932	40.006621
116.492882	40.006678
116.492823	40.006743
116.492762	40.006803
116.492696	40.006858
116.492635	40.006922
116.492575	40.006988
116.492505	40.007049
116.492428	40.007123
116.49237	40.007189
116.492303	40.007251
116.492244	40.007314
116.492174	40.007381
116.492114	40.007438
116.492059	40.007492
116.492002	40.007549
116.491959	40.007594
116.491912	40.007645
116.491858	40.007687
116.491819	40.00773
116.491791	40.007767
116.491759	40.00779
116.491731	40.007817
116.491699	40.007839
116.491672	40.007866
116.491653	40.007895
116.491619	40.007916
116.491585	40.007945
116.491552	40.007981
116.491512	40.008025
116.491463	40.008069
116.491412	40.00812
116.491357	40.008177
116.4913	40.008238
116.491238	40.008308
116.491174	40.008377
116.491111	40.008446
116.491047	40.008513
116.490974	40.008579
116.490921	40.008646
116.49086	40.008717
116.490805	40.008778
116.490744	40.00884
116.490677	40.008911
116.490608	40.008981
116.490547	40.009056
116.49048	40.009131
116.490394	40.009213
116.490329	40.009301
116.49024	40.009394
116.490164	40.009484
116.490075	40.009577
116.489983	40.00968
116.489886	40.009777
116.489781	40.009887
116.489678	40.009991
116.48958	40.010101
116.489468	40.010206
116.489352	40.010322
116.489242	40.010426
116.489137	40.010535
116.489032	40.010634
116.488936	40.010731
116.488844	40.010818
116.488748	40.01091
116.488649	40.011005
116.488551	40.011097
116.488466	40.011187
116.488364	40.011268
116.488265	40.01136
116.488171	40.011451
116.488079	40.011529
116.487969	40.011622
116.487876	40.011708
116.487772	40.011796
116.487659	40.011883
116.487545	40.011969
116.487443	40.012063
116.487315	40.012148
116.487206	40.012245
116.487085	40.012335
116.486964	40.012419
116.486837	40.012507
116.486717	40.012591
116.486599	40.012667
116.486482	40.012747
116.48637	40.012819
116.48626	40.012893
116.486141	40.012959
116.486024	40.013031
116.485918	40.013089
116.485809	40.013143
116.485694	40.0132
116.485604	40.013251
116.4855	40.013307
116.485403	40.013353
116.485309	40.013392
116.485225	40.013442
116.485145	40.013483
116.485059	40.013515
116.484973	40.013557
116.484901	40.01359
116.484823	40.013627
116.484747	40.013663
116.484675	40.013701
116.484595	40.013736
116.484516	40.013779
116.48445	40.013809
116.484372	40.013846
116.484289	40.013883
116.484199	40.013918
116.484115	40.013956
116.484025	40.013992
116.483935	40.014034
116.483836	40.014075
116.483746	40.014111
116.483646	40.014142
116.483553	40.01418
116.483451	40.014219
116.483352	40.014253
116.483244	40.014288
116.483124	40.014323
116.483013	40.014368
116.482896	40.01441
116.482775	40.014459
116.482645	40.0145
116.482511	40.014545
116.482363	40.014591
116.482236	40.014629
116.482091	40.014669
116.481953	40.014702
116.481825	40.014743
116.481685	40.014774
116.481555	40.014806
116.481441	40.01483
116.481326	40.014852
116.481215	40.014875
116.481101	40.014902
116.480999	40.014922
116.480904	40.014938
116.480818	40.014956
116.480732	40.014969
116.480644	40.014987
116.480553	40.014998
116.480469	40.015015
116.480394	40.015027
116.480307	40.015046
116.480218	40.015059
116.480127	40.015069
116.480048	40.015089
116.479952	40.015105
116.479869	40.015114
116.479772	40.015131
116.479688	40.015143
116.479595	40.015151
116.479506	40.015161
116.479414	40.015173
116.479327	40.015187
116.479242	40.015196
116.479152	40.015208
116.479058	40.015214
116.478974	40.015225
116.478895	40.015232
116.478812	40.015235
116.478724	40.015246
116.478633	40.015247
116.478555	40.015256
116.478475	40.015261
116.478397	40.015262
116.478305	40.015271
116.478232	40.015273
116.478141	40.015281
116.478066	40.01528
116.477984	40.01529
116.47792	40.015293
116.477885	40.015293
116.477846	40.015291
116.477808	40.015296
116.477777	40.015293
116.477719	40.015294
116.477647	40.015297
116.477626	40.015297
116.477589	40.015299
116.477546	40.015294
116.477506	40.015303
116.477448	40.015301
116.477405	40.015299
116.477352	40.015304
116.477298	40.015303
116.477245	40.015294
116.477203	40.015297
116.477167	40.015301
116.477128	40.015294
116.477079	40.015298
116.477047	40.015296
116.47701	40.015294
116.476981	40.015293
116.476941	40.015298
116.476906	40.015297
116.476868	40.015295
116.476828	40.015299
116.476798	40.015294
116.476761	40.015296
116.476715	40.015292
116.476679	40.015292
116.476648	40.015297
116.476608	40.015291
116.47657	40.015294
116.476522	40.015291
116.476477	40.015291
116.476435	40.015295
116.476372	40.015292
116.476305	40.015291
116.47624	40.01529
116.476163	40.015294
116.476072	40.015299
116.475981	40.015298
116.475882	40.015298
116.475775	40.015298
116.475661	40.015301
116.475535	40.015304
116.475416	40.015304
116.475291	40.015303
116.475157	40.015302
116.475036	40.015306
116.474902	40.015317
116.474773	40.015317
116.474639	40.015318
116.474503	40.015323
116.474367	40.015322
116.474245	40.015324
116.474119	40.01532
116.473983	40.015316
116.473872	40.015323
116.473737	40.015333
116.473617	40.015341
116.473487	40.015354
116.473355	40.015378
116.47322	40.015398
116.473075	40.015433
116.47293	40.015461
116.472789	40.015497
116.472639	40.015524
116.472489	40.015565
116.472348	40.015597
116.472209	40.015636
116.472071	40.015667
116.471933	40.015704
116.471801	40.015732
116.471663	40.015766
116.471526	40.015802
116.471394	40.015838
116.471273	40.015872
116.47114	40.015895
116.471014	40.015928
116.470894	40.015956
116.470776	40.01597
116.470643	40.015992
116.470532	40.016002
116.470417	40.016011
116.470296	40.016012
116.47018	40.016013
116.470078	40.016015
116.469958	40.016009
116.469861	40.01601
116.469765	40.016007
116.469669	40.015997
116.469569	40.015995
116.46948	40.01599
116.469403	40.015982
116.469328	40.015982
116.469258	40.015979
116.469189	40.015978
116.469112	40.015976
116.469036	40.015981
116.468971	40.015977
116.4689	40.015971
116.468816	40.015968
116.468745	40.015962
116.468653	40.015965
116.468564	40.015961
116.468472	40.015951
116.468381	40.015955
116.468291	40.015954
116.468196	40.015946
116.468107	40.015951
116.468039	40.015949
116.467968	40.015949
116.467903	40.015947
116.46785	40.015947
116.467795	40.015944
116.46775	40.015951
116.46773	40.015945
116.467707	40.015947
116.467687	40.015949
116.46766	40.015949
116.467632	40.01595
116.467596	40.015948
116.467559	40.015951
116.467511	40.01596
116.467475	40.015968
116.467434	40.015983
116.467413	40.016015
116.467384	40.016057
116.467373	40.016108
116.467355	40.016166
116.467332	40.016232
116.467327	40.01631
116.467323	40.016383
116.467322	40.016461
116.467315	40.016532
116.467314	40.016614
116.4673	40.016702
116.46731	40.016796
116.4673	40.016896
116.467295	40.016998
116.467299	40.017113
116.467289	40.017221
116.467282	40.017331
116.467282	40.017441
116.467279	40.017551
116.467277	40.017666
116.467272	40.017784
116.467271	40.017897
116.467266	40.018011
116.467262	40.018128
116.467256	40.018241
116.467247	40.018358
116.467235	40.018465
116.467229	40.018576
116.467233	40.018678
116.467222	40.018781
116.467212	40.018867
116.467202	40.018942
116.467206	40.019019
116.467195	40.019086
116.467197	40.019148
116.467186	40.019211
116.467189	40.019256
116.467179	40.019292
116.467178	40.019319
116.467171	40.019349
116.467171	40.01938
116.467169	40.019405
116.467162	40.019429
116.467151	40.019447
116.46715	40.019466
116.467142	40.019516
116.467145	40.019539
116.467132	40.019578
116.467132	40.019617
116.467146	40.019654
116.467154	40.01969
116.467153	40.019734
116.46715	40.019769
116.467154	40.019811
116.467154	40.01985
116.467169	40.019887
116.467177	40.019936
116.46718	40.019995
116.46719	40.020056
116.467187	40.020119
116.467184	40.020175
116.467191	40.020243
116.467173	40.020301
116.467152	40.020356
116.467118	40.020416
116.467064	40.020464
116.467005	40.020502
116.466947	40.020546
116.466883	40.020574
116.466815	40.020588
116.466744	40.020608
116.466686	40.020611
116.466623	40.02061
116.466565	40.020612
116.466495	40.020619
116.46643	40.020618
116.466363	40.020617
116.466287	40.020623
116.466215	40.020619
116.466137	40.020623
116.466051	40.020623
116.465979	40.020629
116.465917	40.020638
116.465848	40.020637
116.465787	40.020643
116.465729	40.020645
116.465686	40.020646
116.465661	40.02065
116.465622	40.020645
116.465593	40.020643
116.465577	40.020642
116.465555	40.020645
116.465518	40.020649
116.465477	40.020649
116.465429	40.020649
116.465377	40.020649
116.465314	40.020651
116.465243	40.020651
116.465177	40.020649
116.465109	40.020644
116.465028	40.020641
116.46496	40.020642
116.464877	40.020648
116.464799	40.020646
116.464711	40.020642
116.464615	40.020645
116.464516	40.020645
116.464422	40.020649
116.464328	40.020655
116.46422	40.02066
116.464135	40.020669
116.46403	40.020676
116.463949	40.020678
116.463872	40.020679
116.463802	40.020685
116.46374	40.020683
116.463676	40.02069
116.463621	40.020688
116.463577	40.02069
116.463527	40.020691
116.463473	40.020708
116.463427	40.020705
116.463387	40.020711
116.463352	40.02071
116.463328	40.020715
116.463314	40.020712
116.463294	40.020714
116.463233	40.020739
116.463199	40.020742
116.463142	40.020755
116.463095	40.020764
116.463038	40.020771
116.462973	40.020775
116.462911	40.020778
116.462859	40.020785
116.462785	40.020781
116.462721	40.020788
116.462637	40.020791
116.462545	40.020787
116.462442	40.02079
116.462345	40.02079
116.462247	40.020784
116.462147	40.020785
116.462049	40.020781
116.461946	40.020777
116.461835	40.020769
116.461725	40.02077
116.461626	40.020758
116.461523	40.020744
116.461415	40.020733
116.461328	40.020719
116.461233	40.020714
116.461147	40.020702
116.461066	40.020687
116.460989	40.02069
116.460911	40.020686
116.460819	40.020675
116.460721	40.020676
116.460629	40.02067
116.460529	40.020668
116.460427	40.020665
116.460323	40.020664
116.460207	40.020663
116.460089	40.020674
116.459976	40.020674
116.45985	40.02068
116.459719	40.020685
116.459579	40.020688
116.459444	40.020697
116.45931	40.020703
116.459178	40.020716
116.459039	40.020729
116.458908	40.020739
116.458765	40.020744
116.458628	40.020756
116.458484	40.020769
116.458342	40.020777
116.458194	40.020783
116.458037	40.020785
116.457893	40.020796
116.457747	40.020803
116.457601	40.020816
116.457455	40.020818
116.457313	40.020823
116.45716	40.020829
116.457031	40.020832
116.456888	40.020839
116.456752	40.020844
116.456627	40.020857
116.45649	40.020863
116.456353	40.020872
116.456222	40.020877
116.456086	40.020882
116.455951	40.02089
116.455811	40.020901
116.455676	40.020905
116.455544	40.020909
116.455417	40.020916
116.455292	40.020918
116.455175	40.020927
116.45506	40.020928
116.454955	40.020936
116.454863	40.020938
116.454767	40.020946
116.454689	40.020947
116.454617	40.020946
116.454564	40.020953
116.454499	40.020957
116.454451	40.020956
116.454389	40.020961
116.454338	40.020963
116.454272	40.020961
116.454205	40.02096
116.45413	40.020962
116.454059	40.020967
116.453975	40.020967
116.453877	40.020973
116.453764	40.020974
116.453653	40.020981
116.453542	40.020987
116.453427	40.020991
116.453308	40.021003
116.453186	40.021007
116.453075	40.021015
116.452961	40.021029
116.452852	40.021048
116.452735	40.021085
116.452647	40.021119
116.452541	40.021134
116.452472	40.021147
116.452393	40.021166
116.452321	40.021172
116.452265	40.021181
116.452201	40.021193
116.452135	40.021205
116.452069	40.021209
116.452013	40.021219
116.451949	40.021222
116.451893	40.021221
116.451824	40.021224
116.451746	40.021224
116.451677	40.021221
116.451596	40.02122
116.451517	40.02121
116.451444	40.021216
116.451349	40.021213
116.451266	40.02121
116.451172	40.021217
116.451074	40.021218
116.45097	40.021211
116.45087	40.021216
116.450773	40.02122
116.450668	40.021212
116.450553	40.021213
116.450454	40.021211
116.450348	40.021207
116.450247	40.021208
116.450138	40.021216
116.450036	40.021218
116.449935	40.021219
116.449834	40.021229
116.449744	40.021229
116.449649	40.021237
116.449544	40.021241
116.449452	40.021248
116.449369	40.021259
116.449278	40.021259
116.449195	40.021263
116.44912	40.021263
116.449061	40.021264
116.449027	40.021273
116.448987	40.021279
116.44896	40.021293
116.448931	40.021367
116.448917	40.021405
116.448912	40.021448
116.448907	40.021497
116.448907	40.021548
116.448908	40.021615
116.448905	40.021683
116.448904	40.021753
116.448901	40.021822
116.448887	40.021896
116.448888	40.021982
116.448878	40.022079
116.448874	40.022172
116.448864	40.022272
116.448853	40.022377
116.448845	40.022476
116.448848	40.022579
116.448846	40.02268
116.448829	40.022777
116.448834	40.02288
116.448818	40.022984
116.448812	40.023086
116.448799	40.023193
116.448785	40.023308
116.448766	40.023414
116.448749	40.023539
116.448741	40.023663
116.448738	40.023796
116.448724	40.023924
116.448708	40.024069
116.448698	40.024206
116.44869	40.024357
116.448679	40.0245
116.448672	40.024646
116.448669	40.024783
116.44866	40.024925
116.448646	40.025069
116.448631	40.025211
116.448625	40.025349
116.448607	40.025477
116.448592	40.025607
116.448583	40.02573
116.448576	40.025841
116.448554	40.025966
116.448552	40.026082
116.448544	40.026197
116.448527	40.026309
116.448513	40.026422
116.448513	40.026541
116.448493	40.026652
116.448493	40.02678
116.448486	40.026906
116.448476	40.027029
116.44846	40.027158
116.448449	40.027284
116.448441	40.027402
116.448431	40.027524
116.448426	40.027644
116.448421	40.027763
116.448404	40.027876
116.448389	40.027997
116.448382	40.028108
116.448373	40.028214
116.448354	40.028324
116.44836	40.02843
116.448349	40.028548
116.448343	40.028655
116.448343	40.02875
116.448348	40.028861
116.448352	40.028964
116.448345	40.02906
116.448337	40.029167
116.448339	40.029267
116.448338	40.029368
116.448338	40.029466
116.448341	40.029564
116.448336	40.029658
116.44833	40.02976
116.448336	40.029848
116.448332	40.029942
116.448328	40.030036
116.448319	40.030125
116.448318	40.030216
116.448318	40.030305
116.448319	40.030398
116.448313	40.030489
116.448317	40.030576
116.448308	40.030661
116.448308	40.030756
116.4483	40.030853
116.448299	40.030947
116.448296	40.031037
116.448285	40.031124
116.448285	40.031214
116.448284	40.03129
116.448285	40.031358
116.448281	40.03142
116.448281	40.031485
116.44827	40.031548
116.44828	40.031605
116.448269	40.031662
116.448263	40.031711
116.448265	40.031763
116.448255	40.031803
116.448251	40.031841
116.448253	40.031877
116.448251	40.031912
116.448251	40.031952
116.448249	40.031995
116.448252	40.032034
116.448254	40.032063
116.448256	40.032088
116.448257	40.032104
116.448254	40.032128
116.448247	40.032142
116.448244	40.03216
116.44825	40.032175
116.448242	40.032195
116.448233	40.032209
116.448218	40.03222
116.448202	40.032236
116.448158	40.032244
116.448116	40.032247
116.448046	40.032258
116.447977	40.032263
116.447893	40.032264
116.447818	40.032263
116.447751	40.032265
116.447705	40.03227
116.447661	40.03227
116.447609	40.032275
116.447547	40.032275
116.447489	40.032279
116.44743	40.032282
116.447359	40.032282
116.447277	40.032291
116.447184	40.032291
116.447096	40.032297
116.446998	40.032298
116.446894	40.032296
116.446769	40.032302
116.446655	40.0323
116.446513	40.032305
116.446378	40.032301
116.446221	40.03231
116.446067	40.032318
116.445921	40.032324
116.445764	40.032329
116.4456	40.03234
116.445433	40.032341
116.445266	40.032349
116.445087	40.032353
116.444912	40.032354
116.444728	40.032362
116.444542	40.032367
116.444367	40.03237
116.444184	40.032376
116.444002	40.032374
116.443837	40.032385
116.443665	40.032386
116.443515	40.032387
116.443364	40.032395
116.443216	40.0324
116.443069	40.032396
116.442936	40.032404
116.442813	40.032412
116.442689	40.03241
116.442556	40.032416
116.44244	40.032419
116.44232	40.03242
116.442209	40.032423
116.44209	40.032432
116.441979	40.032437
116.441866	40.032441
116.441751	40.032453
116.441644	40.032458
116.441528	40.032472
116.441395	40.032478
116.441273	40.032487
116.441153	40.032498
116.441014	40.032499
116.440877	40.032508
116.440729	40.032512
116.440582	40.032515
116.44044	40.032523
116.44028	40.032521
116.440121	40.032523
116.439972	40.032522
116.439818	40.032525
116.439658	40.032528
116.439512	40.032525
116.439365	40.032525
116.439222	40.032525
116.439081	40.032528
116.438939	40.032531
116.438802	40.032532
116.438669	40.03253
116.438531	40.032529
116.438416	40.032533
116.438296	40.032545
116.438185	40.032549
116.438075	40.032553
116.437968	40.032562
116.437868	40.032568
116.43779	40.032577
116.437714	40.032585
116.437633	40.032593
116.437587	40.032607
116.437527	40.032616
116.437492	40.032619
116.437453	40.032622
116.437417	40.032642
116.437378	40.032654
116.437331	40.032681
116.437299	40.032714
116.437274	40.033422
116.437289	40.033523
116.43731	40.033618
116.437338	40.033732
116.437363	40.033979
116.437396	40.034216
116.437436	40.034424
116.437455	40.034601
116.437468	40.034773
116.437483	40.034932
116.437493	40.035071
116.437486	40.035219
116.437497	40.035357
116.437504	40.035498
116.437502	40.035637
116.437503	40.035775
116.437515	40.035918
116.437502	40.036047
116.437504	40.036185
116.437486	40.036316
116.437458	40.036435
116.437418	40.036551
116.437358	40.036648
116.437301	40.03674
116.43724	40.036835
116.437185	40.036918
116.437132	40.036983
116.437065	40.037044
116.436998	40.03711
116.436941	40.037162
116.436888	40.03721
116.436827	40.03726
116.436786	40.037308
116.436727	40.037363
116.436667	40.037409
116.436605	40.037456
116.436544	40.037526
116.436478	40.037592
116.436394	40.037651
